123.94771,10.34116,0
123.94771,10.34117,0
123.94771,10.34119,0
123.94771,10.3412,0
123.94772,10.34124,0
123.94776,10.34133,0
123.94803,10.34123,0
123.94809,10.34121,0
123.94833,10.34113,0
123.94932,10.34077,0
123.94944,10.34073,0
123.94953,10.3407,0
123.94973,10.34063,0
123.95177,10.33989,0
123.952,10.3398,0
123.95303,10.33943,0
123.95354,10.33925,0
123.9544,10.33895,0
123.95459,10.33888,0
123.95472,10.33884,0
123.95484,10.33877,0
123.95487,10.33873,0
123.95488,10.33869,0
123.95489,10.33865,0
123.95489,10.33853,0
123.95477,10.33843,0
123.95467,10.33834,0
123.95432,10.33809,0
123.95371,10.33757,0
123.95319,10.33711,0
123.95292,10.33686,0
123.95265,10.33662,0
123.95261,10.33659,0
123.95253,10.33653,0
123.95245,10.33649,0
123.95239,10.33647,0
123.95228,10.33645,0
123.95209,10.33644,0
123.95184,10.33641,0
123.95177,10.3364,0
123.95172,10.33639,0
123.95166,10.33636,0
123.95158,10.33631,0
123.95136,10.33614,0
123.95102,10.33586,0
123.95082,10.33568,0
123.95078,10.33564,0
123.9507,10.33552,0
123.95062,10.33538,0
123.95045,10.33509,0
123.95029,10.33481,0
123.95013,10.33452,0
123.94987,10.33403,0
123.94974,10.33382,0
123.94961,10.33357,0
123.94937,10.33313,0
123.9493,10.333,0
123.9492,10.33283,0
123.94916,10.33279,0
123.94865,10.33184,0
123.94847,10.3315,0
123.94843,10.33145,0
123.94826,10.33115,0
123.94819,10.33102,0
123.94806,10.33079,0
123.9479,10.33051,0
123.9469,10.3311,0
123.94671,10.33122,0
123.94664,10.33126,0
123.94614,10.33158,0
123.94588,10.33176,0
123.94424,10.33277,0
123.94345,10.33326,0
123.94325,10.33337,0
123.94271,10.33369,0
123.94244,10.33385,0
123.94209,10.33406,0
123.94156,10.33439,0
123.94129,10.33451,0
123.94095,10.33467,0
123.94017,10.33496,0
123.93982,10.33513,0
123.93975,10.33517,0
123.93969,10.3352,0
123.93956,10.33524,0
123.93933,10.33542,0
123.93898,10.33568,0
123.9389,10.33574,0
123.93874,10.33588,0
123.93858,10.336,0
123.93858,10.33601,0
123.93855,10.33603,0
123.93849,10.33608,0
123.93848,10.33609,0
123.93842,10.33615,0
123.93833,10.33627,0
123.93806,10.33663,0
123.93772,10.33711,0
123.93767,10.33719,0
123.93737,10.33762,0
123.93725,10.3378,0
123.93722,10.33784,0
123.93697,10.3382,0
123.93688,10.33832,0
123.9364,10.33907,0
123.93637,10.33912,0
