123.8609,10.29281,0
123.8609,10.29284,0
123.86089,10.29287,0
123.86072,10.29281,0
123.86057,10.29276,0
123.86055,10.29275,0
123.86051,10.29274,0
123.86044,10.2927,0
123.86042,10.2927,0
123.86038,10.29268,0
123.86034,10.29266,0
123.86028,10.29263,0
123.86022,10.29258,0
123.86017,10.29255,0
123.86013,10.29252,0
123.86012,10.29251,0
123.86008,10.29247,0
123.86004,10.29242,0
123.86003,10.29241,0
123.85998,10.29235,0
123.85995,10.29231,0
123.85994,10.29229,0
123.85989,10.29223,0
123.85988,10.29221,0
123.85986,10.29218,0
123.85966,10.29188,0
123.85944,10.29157,0
123.85939,10.29141,0
123.85937,10.29133,0
123.85935,10.29125,0
123.85978,10.29103,0
123.85985,10.29099,0
123.85992,10.29095,0
123.85994,10.29094,0
123.85995,10.29093,0
123.85996,10.29093,0
123.85998,10.29093,0
123.86,10.29093,0
123.86002,10.29094,0
123.86006,10.29095,0
123.86012,10.29096,0
123.86024,10.291,0
123.86046,10.29106,0
123.86063,10.29111,0
123.8609,10.29119,0
123.8609,10.29113,0
123.8609,10.2911,0
123.86091,10.29106,0
123.86091,10.29102,0
123.86092,10.29098,0
123.86096,10.29086,0
123.86104,10.29061,0
123.86105,10.29058,0
123.86106,10.29055,0
123.86107,10.29053,0
123.86111,10.29047,0
123.86113,10.29038,0
123.86113,10.29036,0
123.86113,10.29034,0
123.86112,10.29033,0
123.86112,10.29032,0
123.86111,10.29031,0
123.8611,10.2903,0
123.86109,10.2903,0
123.86108,10.29028,0
123.86107,10.29027,0
123.86106,10.29024,0
123.86105,10.29022,0
123.86105,10.2902,0
123.86105,10.29017,0
123.86106,10.29013,0
123.8613,10.28944,0
123.86144,10.28906,0
123.86147,10.28901,0
123.8615,10.28899,0
123.86153,10.28896,0
123.86154,10.28896,0
123.86155,10.28896,0
123.86158,10.28895,0
123.86163,10.28895,0
123.86167,10.28896,0
123.86189,10.28902,0
123.86209,10.28908,0
123.86215,10.28908,0
123.86217,10.28907,0
123.86219,10.28905,0
123.86221,10.28904,0
123.86222,10.28901,0
123.86224,10.28895,0
123.86227,10.28886,0
123.86229,10.28879,0
123.86229,10.28876,0
123.86233,10.28862,0
123.86238,10.28845,0
123.86242,10.28827,0
123.86252,10.28791,0
123.8626,10.28763,0
123.86262,10.28756,0
123.86263,10.28751,0
123.86267,10.28741,0
123.86269,10.28729,0
123.86283,10.28736,0
123.86307,10.28748,0
123.86309,10.28749,0
123.86334,10.2876,0
123.86388,10.28783,0
123.86466,10.28813,0
123.86486,10.28823,0
123.86528,10.28839,0
123.8653,10.2884,0
123.86544,10.28846,0
123.86551,10.28848,0
123.86564,10.28853,0
123.86573,10.28856,0
123.86608,10.28867,0
123.86648,10.28878,0
123.86671,10.28884,0
123.86736,10.28901,0
123.86769,10.2891,0
123.86801,10.28917,0
123.86872,10.28935,0
123.8689,10.28939,0
123.86926,10.28948,0
123.86956,10.28957,0
123.87001,10.28966,0
123.87015,10.28969,0
123.87038,10.28972,0
123.87047,10.28973,0
123.87072,10.28974,0
123.87126,10.28976,0
123.8717,10.28977,0
123.87245,10.2898,0
123.87262,10.28982,0
123.87274,10.28983,0
123.87286,10.28984,0
123.873,10.28986,0
123.87314,10.28988,0
123.87327,10.28989,0
123.8734,10.28991,0
123.87363,10.28995,0
123.87417,10.29005,0
123.87503,10.29021,0
123.87538,10.29029,0
123.87554,10.29033,0
123.87555,10.29033,0
123.87556,10.29034,0
123.87557,10.29034,0
123.87557,10.29035,0
123.87575,10.29038,0
123.87596,10.29043,0
123.87606,10.29045,0
123.87616,10.29048,0
123.8763,10.29053,0
123.87633,10.29054,0
123.8765,10.29061,0
123.8766,10.29067,0
123.87671,10.29074,0
123.87709,10.291,0
123.8771,10.29102,0
123.8774,10.29123,0
123.87799,10.29165,0
123.87843,10.29197,0
123.87858,10.29207,0
123.87902,10.29239,0
123.87915,10.29245,0
123.8797,10.29282,0
123.88011,10.2931,0
123.88021,10.29318,0
123.88025,10.29321,0
123.88055,10.29342,0
123.88106,10.29379,0
123.88158,10.29415,0
123.88247,10.29479,0
123.88279,10.295,0
123.88341,10.29546,0
123.88346,10.2955,0
123.88361,10.2956,0
123.88389,10.29579,0
123.88397,10.29585,0
123.88403,10.29589,0
123.88412,10.29594,0
123.88422,10.296,0
123.88432,10.29606,0
123.88443,10.29612,0
123.88466,10.29624,0
123.88499,10.2964,0
123.88511,10.29645,0
123.88519,10.29649,0
123.88528,10.29652,0
123.88542,10.29658,0
123.88556,10.29663,0
123.88564,10.29666,0
123.88572,10.29668,0
123.8858,10.29671,0
123.88618,10.29682,0
123.88635,10.29687,0
123.88657,10.29693,0
123.88671,10.29697,0
123.88678,10.29698,0
123.88692,10.29701,0
123.88708,10.29704,0
123.88724,10.29706,0
123.88836,10.2972,0
123.88941,10.2973,0
123.88957,10.29732,0
123.88958,10.29732,0
123.88964,10.29733,0
123.88989,10.29737,0
123.89009,10.2974,0
123.8902,10.29742,0
123.8903,10.29744,0
123.89039,10.29747,0
123.89048,10.29749,0
123.8906,10.29752,0
123.89079,10.2976,0
123.89092,10.29765,0
123.89103,10.2977,0
123.89115,10.29775,0
123.89154,10.29795,0
123.89211,10.29822,0
123.89221,10.29825,0
123.89229,10.29828,0
123.89239,10.29832,0
123.8925,10.29835,0
123.89258,10.29837,0
123.89266,10.29839,0
123.89274,10.2984,0
123.89287,10.29842,0
123.89349,10.29848,0
123.89473,10.29864,0
123.8948,10.29865,0
123.89499,10.29868,0
123.89506,10.2987,0
123.89519,10.29873,0
123.89533,10.29877,0
123.8954,10.29879,0
123.89555,10.29886,0
123.89654,10.29938,0
123.89661,10.29937,0
123.89664,10.29936,0
123.89667,10.29936,0
123.8967,10.29935,0
123.89673,10.29934,0
123.89675,10.29933,0
123.89677,10.29931,0
123.89678,10.2993,0
123.8968,10.29929,0
123.89685,10.29923,0
123.89711,10.29857,0
123.89741,10.29772,0
123.89753,10.29759,0
123.89774,10.29721,0
123.89799,10.29672,0
123.89801,10.29669,0
123.89801,10.29668,0
123.89808,10.29654,0
123.89817,10.29636,0
123.89823,10.29626,0
123.8983,10.2963,0
123.89837,10.29626,0
123.89842,10.29623,0
123.89848,10.2962,0
123.89886,10.29603,0
123.89945,10.29576,0
123.89951,10.29574,0
123.8999,10.29557,0
123.90032,10.2954,0
123.90073,10.29523,0
123.90094,10.29512,0
123.90155,10.29486,0
123.90231,10.29454,0
123.90237,10.29452,0
123.90245,10.29448,0
123.90261,10.29441,0
123.90303,10.29423,0
123.90375,10.29391,0
123.90408,10.29457,0
123.90444,10.29526,0
123.90479,10.29593,0
123.90517,10.29669,0
123.90481,10.29687,0
123.90434,10.29705,0
123.90415,10.29712,0
123.90398,10.29718,0
123.90396,10.29718,0
123.90394,10.29719,0
123.90392,10.29719,0
123.9039,10.2972,0
123.90379,10.2972,0
123.90316,10.29709,0
123.90217,10.29691,0
123.90216,10.29708,0
123.90216,10.29712,0
123.90215,10.29718,0
123.90203,10.2978,0
123.90194,10.29813,0
123.90188,10.29848,0
123.90178,10.29897,0
123.90176,10.2991,0
123.90173,10.29922,0
123.90165,10.29966,0
123.90162,10.29981,0
123.90155,10.30013,0
123.90148,10.30036,0
123.90142,10.30051,0
123.90131,10.3007,0
123.90125,10.30081,0
123.90115,10.30094,0
123.9011,10.301,0
123.90103,10.3011,0
123.90098,10.3012,0
123.90095,10.30127,0
123.90084,10.30158,0
123.90082,10.30166,0
123.9007,10.30163,0
123.9004,10.30151,0
123.9002,10.3014,0
123.90009,10.30132,0
123.9,10.30127,0
123.89969,10.30111,0
123.89925,10.30086,0
123.89895,10.3007,0
123.89862,10.30053,0
123.89803,10.30023,0
123.89787,10.30014,0
123.8974,10.29989,0
123.89715,10.29976,0
123.89705,10.29974,0
123.89682,10.29965,0
123.8967,10.29959,0
123.89658,10.29953,0
123.89558,10.29899,0
123.89544,10.29892,0
123.89534,10.29888,0
123.89527,10.29885,0
123.8952,10.29883,0
123.89513,10.29881,0
123.89504,10.29879,0
123.89491,10.29876,0
123.89392,10.29863,0
123.89378,10.29862,0
123.89349,10.29858,0
123.89299,10.29853,0
123.89286,10.29852,0
123.89278,10.2985,0
123.89269,10.29849,0
123.89255,10.29846,0
123.89242,10.29843,0
123.8923,10.29839,0
123.89221,10.29837,0
123.89214,10.29834,0
123.89207,10.29832,0
123.89197,10.29827,0
123.89188,10.29824,0
123.89179,10.29819,0
123.89148,10.29804,0
123.89083,10.29772,0
123.89055,10.29762,0
123.89045,10.29758,0
123.8904,10.29756,0
123.89033,10.29754,0
123.89024,10.29752,0
123.89017,10.2975,0
123.89009,10.29748,0
123.89,10.29747,0
123.88987,10.29745,0
123.88975,10.29744,0
123.88963,10.29742,0
123.88956,10.29741,0
123.88941,10.2974,0
123.8883,10.29729,0
123.88812,10.29726,0
123.88745,10.29719,0
123.88719,10.29715,0
123.88685,10.2971,0
123.88668,10.29706,0
123.88653,10.29702,0
123.88638,10.29698,0
123.88618,10.29693,0
123.88578,10.2968,0
123.8856,10.29675,0
123.88546,10.2967,0
123.88534,10.29665,0
123.88518,10.29659,0
123.88496,10.29649,0
123.88474,10.29639,0
123.88449,10.29626,0
123.88436,10.29619,0
123.88424,10.29613,0
123.88414,10.29607,0
123.88402,10.296,0
123.88393,10.29594,0
123.88386,10.29589,0
123.88374,10.29582,0
123.88336,10.29554,0
123.88244,10.29488,0
123.8815,10.29422,0
123.88148,10.2942,0
123.88116,10.29397,0
123.88018,10.29327,0
123.88004,10.29317,0
123.87918,10.29259,0
123.87907,10.29253,0
123.87902,10.29239,0
123.87858,10.29207,0
123.87843,10.29197,0
123.87799,10.29165,0
123.8774,10.29123,0
123.8771,10.29102,0
123.87709,10.291,0
123.87671,10.29074,0
123.8766,10.29067,0
123.8765,10.29061,0
123.87633,10.29054,0
123.8763,10.29053,0
123.87616,10.29048,0
123.87606,10.29045,0
123.87596,10.29043,0
123.87575,10.29038,0
123.87557,10.29035,0
123.87556,10.29036,0
123.87555,10.29036,0
123.87536,10.29038,0
123.87527,10.29036,0
123.87502,10.2903,0
123.87426,10.29016,0
123.87416,10.29014,0
123.87369,10.29006,0
123.87338,10.29001,0
123.87317,10.28998,0
123.87296,10.28995,0
123.87279,10.28993,0
123.87262,10.28992,0
123.87244,10.2899,0
123.87169,10.28988,0
123.87128,10.28986,0
123.87071,10.28984,0
123.87044,10.28981,0
123.87038,10.2898,0
123.87022,10.28978,0
123.87011,10.28977,0
123.87005,10.28976,0
123.86944,10.28962,0
123.8689,10.28949,0
123.86886,10.28947,0
123.86769,10.28919,0
123.86667,10.28893,0
123.86656,10.2893,0
123.86647,10.28968,0
123.86637,10.29007,0
123.86634,10.29013,0
123.86631,10.29022,0
123.86629,10.29031,0
123.86625,10.29045,0
123.86616,10.29079,0
123.86615,10.29084,0
123.86611,10.29097,0
123.86605,10.29124,0
123.86599,10.29149,0
123.86595,10.29163,0
123.86591,10.29183,0
123.8658,10.29205,0
123.86577,10.29211,0
123.86575,10.29217,0
123.86563,10.29241,0
123.86553,10.29259,0
123.86543,10.29276,0
123.86511,10.29272,0
123.86505,10.29273,0
123.86469,10.2927,0
123.8638,10.29262,0
123.86359,10.29261,0
123.86345,10.2926,0
123.86336,10.29262,0
123.86326,10.29264,0
123.86262,10.29285,0
123.86227,10.29297,0
123.86219,10.293,0
123.86208,10.29303,0
123.862,10.29305,0
123.86193,10.29306,0
123.86186,10.29307,0
123.86168,10.29305,0
123.86162,10.29304,0
123.86152,10.29302,0
123.86144,10.293,0
123.8613,10.29297,0
123.86129,10.29297,0
123.86107,10.29292,0
